filename,left,right
20170609.1727702684-1355-1_16,1,1
20170609.1727702684-1355-1_2,1,1
20170609.1727702684-1355-1_3,1,1
20170609.1727702684-1355-1_4,1,1
20170609.1727702684-1355-1_5,1,1
20170609.1727702684-1355-1_6,1,1
20170609.1727702684-1355-1_7,1,1
20170609.1727702684-1355-1_8,1,1
20170609.1727702684-1355-1_9,1,1
20170609.1727702684-1364-1_1,0,2
20170609.1727702684-1364-1_10,0,0
20170609.1727702684-1364-1_11,0,0
20170609.1727702684-1364-1_12,2,0
20170609.1727702684-1364-1_13,0,2
20170609.1727702684-1364-1_14,0,0
20170609.1727702684-1364-1_15,2,0
20170609.1727702684-1364-1_16,2,0
20170609.1727702684-1364-1_2,0,0
20170609.1727702684-1364-1_3,0,0
20170609.1727702684-1364-1_4,0,0
20170609.1727702684-1364-1_5,0,0
20170609.1727702684-1364-1_6,0,0
20170609.1727702684-1364-1_7,0,0
20170609.1727702684-1364-1_8,0,0
20170609.1727702684-1364-1_9,0,0
20170612.1727702684-1371-1_1,1,1
20170612.1727702684-1371-1_10,1,1
20170612.1727702684-1371-1_11,1,1
20170612.1727702684-1371-1_12,1,1
20170612.1727702684-1371-1_13,1,1
20170612.1727702684-1371-1_14,1,1
20170612.1727702684-1371-1_15,1,1
20170612.1727702684-1371-1_16,1,1
20170612.1727702684-1371-1_2,1,1
20170612.1727702684-1371-1_3,1,1
20170612.1727702684-1371-1_4,1,1
20170612.1727702684-1371-1_5,1,1
20170612.1727702684-1371-1_6,1,1
20170612.1727702684-1371-1_7,1,1
20170612.1727702684-1371-1_8,1,1
20170612.1727702684-1371-1_9,1,1
20170612.1727702684-1377-1_1,1,1
20170612.1727702684-1377-1_10,1,1
20170612.1727702684-1377-1_11,1,1
20170612.1727702684-1377-1_12,1,0
20170612.1727702684-1377-1_13,0,1
20170612.1727702684-1377-1_14,1,0
20170612.1727702684-1377-1_15,1,1
20170612.1727702684-1377-1_16,1,1
20170612.1727702684-1377-1_2,1,1
20170612.1727702684-1377-1_3,1,1
20170612.1727702684-1377-1_4,1,1
20170612.1727702684-1377-1_5,1,1
20170612.1727702684-1377-1_6,1,1
20170612.1727702684-1377-1_7,1,1
20170612.1727702684-1377-1_8,1,1
20170612.1727702684-1377-1_9,1,1
20170612.1727702684-1379-1_1,1,1
20170612.1727702684-1379-1_10,1,1
20170612.1727702684-1379-1_11,1,1
20170612.1727702684-1379-1_12,1,1
20170612.1727702684-1379-1_13,1,1
20170612.1727702684-1379-1_14,1,1
20170612.1727702684-1379-1_15,1,1
20170612.1727702684-1379-1_16,1,1
20170612.1727702684-1379-1_2,1,1
20170612.1727702684-1379-1_3,1,1
20170612.1727702684-1379-1_4,1,1
20170612.1727702684-1379-1_5,1,1
20170612.1727702684-1379-1_6,1,1
20170612.1727702684-1379-1_7,1,1
20170612.1727702684-1379-1_8,1,1
20170612.1727702684-1379-1_9,1,1
20170613.1727702684-1425-1_1,1,1
20170613.1727702684-1425-1_10,1,1
20170613.1727702684-1425-1_11,1,1
20170613.1727702684-1425-1_12,1,1
20170613.1727702684-1425-1_13,1,1
20170613.1727702684-1425-1_14,1,1
20170613.1727702684-1425-1_15,1,1
20170613.1727702684-1425-1_16,1,1
20170613.1727702684-1425-1_2,1,1
20170613.1727702684-1425-1_3,1,1
20170613.1727702684-1425-1_4,1,1
20170613.1727702684-1425-1_5,1,1
20170613.1727702684-1425-1_6,1,1
20170613.1727702684-1425-1_7,1,1
20170613.1727702684-1425-1_8,1,1
20170613.1727702684-1425-1_9,1,1
20170613.1727702684-1428-1_1,1,1
20170613.1727702684-1428-1_10,1,1
20170613.1727702684-1428-1_11,1,1
20170613.1727702684-1428-1_12,1,1
20170613.1727702684-1428-1_13,1,1
20170613.1727702684-1428-1_14,1,1
20170613.1727702684-1428-1_15,1,1
20170613.1727702684-1428-1_16,1,1
20170613.1727702684-1428-1_2,1,1
20170613.1727702684-1428-1_3,1,1
20170613.1727702684-1428-1_4,1,1
20170613.1727702684-1428-1_5,1,1
20170613.1727702684-1428-1_6,1,1
20170613.1727702684-1428-1_7,1,1
20170613.1727702684-1428-1_8,1,1
20170613.1727702684-1428-1_9,1,1
20170615.1727702684-1458-1_1,1,1
20170615.1727702684-1458-1_10,1,1
20170615.1727702684-1458-1_11,1,1
20170615.1727702684-1458-1_12,1,1
20170615.1727702684-1458-1_13,1,1
20170615.1727702684-1458-1_14,1,1
20170615.1727702684-1458-1_15,1,1
20170615.1727702684-1458-1_16,1,1
20170615.1727702684-1458-1_2,1,1
20170615.1727702684-1458-1_3,1,1
20170615.1727702684-1458-1_4,1,1
20170615.1727702684-1458-1_5,1,1
20170615.1727702684-1458-1_6,1,1
20170615.1727702684-1458-1_7,1,1
20170615.1727702684-1458-1_8,1,1
20170615.1727702684-1458-1_9,1,1
20170619.1727702684-1532-1_1,1,1
20170619.1727702684-1532-1_10,2,2
20170619.1727702684-1532-1_11,2,2
20170619.1727702684-1532-1_12,2,2
20170619.1727702684-1532-1_13,2,2
20170619.1727702684-1532-1_14,2,2
20170619.1727702684-1532-1_15,2,2
20170619.1727702684-1532-1_16,2,2
20170619.1727702684-1532-1_2,0,1
20170619.1727702684-1532-1_3,0,1
20170619.1727702684-1532-1_4,0,2
20170619.1727702684-1532-1_5,0,2
20170619.1727702684-1532-1_6,2,2
20170619.1727702684-1532-1_7,2,2
20170619.1727702684-1532-1_8,0,2
20170619.1727702684-1532-1_9,2,2
20170619.1727702684-1539-1_1,1,1
20170619.1727702684-1539-1_10,1,1
20170619.1727702684-1539-1_11,1,1
20170619.1727702684-1539-1_12,1,1
20170619.1727702684-1539-1_13,1,1
20170619.1727702684-1539-1_14,1,1
20170619.1727702684-1539-1_15,1,1
20170619.1727702684-1539-1_16,1,1
20170619.1727702684-1539-1_2,1,1
20170619.1727702684-1539-1_3,1,1
20170619.1727702684-1539-1_4,1,1
20170619.1727702684-1539-1_5,1,1
20170619.1727702684-1539-1_6,1,1
20170619.1727702684-1539-1_7,1,1
20170619.1727702684-1539-1_8,1,1
20170619.1727702684-1539-1_9,1,1
20170619.1727702684-1564-1_1,1,1
20170619.1727702684-1564-1_10,1,1
20170619.1727702684-1564-1_11,1,1
20170619.1727702684-1564-1_12,1,1
20170619.1727702684-1564-1_13,1,1
20170619.1727702684-1564-1_14,1,1
20170619.1727702684-1564-1_15,1,1
20170619.1727702684-1564-1_16,1,1
20170619.1727702684-1564-1_2,1,1
20170619.1727702684-1564-1_3,1,1
20170619.1727702684-1564-1_4,1,1
20170619.1727702684-1564-1_5,1,1
20170619.1727702684-1564-1_6,1,1
20170619.1727702684-1564-1_7,1,1
20170619.1727702684-1564-1_8,1,1
20170619.1727702684-1564-1_9,1,1
20170619.1727702684-1567-1_1,1,1
20170619.1727702684-1567-1_10,1,1
20170619.1727702684-1567-1_11,1,1
20170619.1727702684-1567-1_12,1,1
20170619.1727702684-1567-1_13,1,1
20170619.1727702684-1567-1_14,1,1
20170619.1727702684-1567-1_15,1,1
20170619.1727702684-1567-1_16,1,1
20170619.1727702684-1567-1_2,1,1
20170619.1727702684-1567-1_3,1,1
20170619.1727702684-1567-1_4,1,1
20170619.1727702684-1567-1_5,1,1
20170619.1727702684-1567-1_6,1,1
20170619.1727702684-1567-1_7,1,1
20170619.1727702684-1567-1_8,1,1
20170619.1727702684-1567-1_9,1,1
20170619.1727702684-1586-1_1,1,1
20170619.1727702684-1586-1_10,1,1
20170619.1727702684-1586-1_11,1,1
20170619.1727702684-1586-1_12,1,1
20170619.1727702684-1586-1_13,1,1
20170619.1727702684-1586-1_14,1,1
20170619.1727702684-1586-1_15,1,1
20170619.1727702684-1586-1_16,1,1
20170619.1727702684-1586-1_2,1,1
20170619.1727702684-1586-1_3,1,1
20170619.1727702684-1586-1_4,1,1
20170619.1727702684-1586-1_5,1,1
20170619.1727702684-1586-1_6,1,1
20170619.1727702684-1586-1_7,1,1
20170619.1727702684-1586-1_8,1,1
20170619.1727702684-1586-1_9,1,1
20170620.1727702684-1612-1_1,1,1
20170620.1727702684-1612-1_10,1,1
20170620.1727702684-1612-1_11,1,1
20170620.1727702684-1612-1_12,1,1
20170620.1727702684-1612-1_13,1,1
20170620.1727702684-1612-1_14,1,1
20170620.1727702684-1612-1_15,1,1
20170620.1727702684-1612-1_16,1,1
20170620.1727702684-1612-1_2,1,1
20170620.1727702684-1612-1_3,1,1
20170620.1727702684-1612-1_4,1,1
20170620.1727702684-1612-1_5,1,1
20170620.1727702684-1612-1_6,1,1
20170620.1727702684-1612-1_7,1,1
20170620.1727702684-1612-1_8,1,1
20170620.1727702684-1612-1_9,1,1
20170620.1727702684-1614-1_1,1,1
20170620.1727702684-1614-1_10,1,1
20170620.1727702684-1614-1_11,1,1
20170620.1727702684-1614-1_12,1,1
20170620.1727702684-1614-1_13,1,1
20170620.1727702684-1614-1_14,1,1
20170620.1727702684-1614-1_15,1,1
20170620.1727702684-1614-1_16,1,1
20170620.1727702684-1614-1_2,1,1
20170620.1727702684-1614-1_3,1,1
20170620.1727702684-1614-1_4,1,1
20170620.1727702684-1614-1_5,1,1
20170620.1727702684-1614-1_6,1,1
20170620.1727702684-1614-1_7,1,1
20170620.1727702684-1614-1_8,1,1
20170620.1727702684-1614-1_9,1,1
20170620.1727702684-1666-1_1,2,2
20170620.1727702684-1666-1_10,0,2
20170620.1727702684-1666-1_11,2,2
20170620.1727702684-1666-1_12,0,2
20170620.1727702684-1666-1_13,2,2
20170620.1727702684-1666-1_14,2,2
20170620.1727702684-1666-1_15,2,2
20170620.1727702684-1666-1_16,2,2
20170620.1727702684-1666-1_2,2,2
20170620.1727702684-1666-1_3,2,2
20170620.1727702684-1666-1_4,2,2
20170620.1727702684-1666-1_5,0,2
20170620.1727702684-1666-1_6,0,2
20170620.1727702684-1666-1_7,0,2
20170620.1727702684-1666-1_8,0,0
20170620.1727702684-1666-1_9,0,2
20170623.1727702684-1744-1_1,1,1
20170623.1727702684-1744-1_10,1,1
20170623.1727702684-1744-1_11,1,1
20170623.1727702684-1744-1_12,1,1
20170623.1727702684-1744-1_13,1,1
20170623.1727702684-1744-1_14,1,1
20170623.1727702684-1744-1_15,1,1
20170623.1727702684-1744-1_16,1,1
20170623.1727702684-1744-1_2,1,1
20170623.1727702684-1744-1_3,1,1
20170623.1727702684-1744-1_4,1,1
20170623.1727702684-1744-1_5,1,1
20170623.1727702684-1744-1_6,1,1
20170623.1727702684-1744-1_7,1,1
20170623.1727702684-1744-1_8,1,1
20170623.1727702684-1744-1_9,1,1
20170626.1727702684-1779-1_1,1,1
20170626.1727702684-1779-1_10,1,1
20170626.1727702684-1779-1_11,1,1
20170626.1727702684-1779-1_12,1,1
20170626.1727702684-1779-1_13,1,1
20170626.1727702684-1779-1_14,1,1
20170626.1727702684-1779-1_15,1,1
20170626.1727702684-1779-1_16,1,1
20170626.1727702684-1779-1_2,1,1
20170626.1727702684-1779-1_3,1,1
20170626.1727702684-1779-1_4,1,1
20170626.1727702684-1779-1_5,1,1
20170626.1727702684-1779-1_6,1,1
20170626.1727702684-1779-1_7,1,1
20170626.1727702684-1779-1_8,1,1
20170626.1727702684-1779-1_9,1,1
20170703.1727702684-1935-1_1,1,1
20170703.1727702684-1935-1_10,1,1
20170703.1727702684-1935-1_11,1,1
20170703.1727702684-1935-1_12,1,1
20170703.1727702684-1935-1_13,1,1
20170703.1727702684-1935-1_14,1,1
20170703.1727702684-1935-1_15,1,1
20170703.1727702684-1935-1_16,1,1
20170703.1727702684-1935-1_2,1,1
20170703.1727702684-1935-1_3,1,1
20170703.1727702684-1935-1_4,1,1
20170703.1727702684-1935-1_5,1,1
20170703.1727702684-1935-1_6,1,1
20170703.1727702684-1935-1_7,1,1
20170703.1727702684-1935-1_8,1,1
20170703.1727702684-1935-1_9,1,1
20170707.1727702684-2012-1_1,1,1
20170707.1727702684-2012-1_10,1,1
20170707.1727702684-2012-1_11,1,1
20170707.1727702684-2012-1_12,1,1
20170707.1727702684-2012-1_13,1,1
20170707.1727702684-2012-1_14,1,1
20170707.1727702684-2012-1_15,1,1
20170707.1727702684-2012-1_16,1,1
20170707.1727702684-2012-1_2,1,1
20170707.1727702684-2012-1_3,1,1
20170707.1727702684-2012-1_4,1,1
20170707.1727702684-2012-1_5,1,1
20170707.1727702684-2012-1_6,1,1
20170707.1727702684-2012-1_7,1,1
20170707.1727702684-2012-1_8,1,1
20170707.1727702684-2012-1_9,1,1
20170707.1727702684-2014-1_1,1,1
20170707.1727702684-2014-1_10,1,1
20170707.1727702684-2014-1_11,1,1
20170707.1727702684-2014-1_12,1,1
20170707.1727702684-2014-1_13,1,1
20170707.1727702684-2014-1_14,1,1
20170707.1727702684-2014-1_15,1,1
20170707.1727702684-2014-1_16,1,1
20170707.1727702684-2014-1_2,1,1
20170707.1727702684-2014-1_3,1,1
20170707.1727702684-2014-1_4,1,1
20170707.1727702684-2014-1_5,1,1
20170707.1727702684-2014-1_6,1,1
20170707.1727702684-2014-1_7,1,1
20170707.1727702684-2014-1_8,1,1
20170707.1727702684-2014-1_9,1,1
20170710.1727702684-2124-1_1,1,1
20170710.1727702684-2124-1_10,1,1
20170710.1727702684-2124-1_11,1,1
20170710.1727702684-2124-1_12,1,1
20170710.1727702684-2124-1_13,1,1
20170710.1727702684-2124-1_14,1,1
20170710.1727702684-2124-1_15,1,1
20170710.1727702684-2124-1_16,1,1
20170710.1727702684-2124-1_2,1,1
20170710.1727702684-2124-1_3,1,1
20170710.1727702684-2124-1_4,1,1
20170710.1727702684-2124-1_5,1,1
20170710.1727702684-2124-1_6,1,1
20170710.1727702684-2124-1_7,1,1
20170710.1727702684-2124-1_8,1,1
20170710.1727702684-2124-1_9,1,1
20170710.1727702684-2137-1_1,1,1
20170710.1727702684-2137-1_10,0,1
20170710.1727702684-2137-1_11,0,1
20170710.1727702684-2137-1_12,1,1
20170710.1727702684-2137-1_13,1,1
20170710.1727702684-2137-1_14,1,1
20170710.1727702684-2137-1_15,1,1
20170710.1727702684-2137-1_16,1,1
20170710.1727702684-2137-1_2,1,1
20170710.1727702684-2137-1_3,1,1
20170710.1727702684-2137-1_4,1,1
20170710.1727702684-2137-1_5,1,1
20170710.1727702684-2137-1_6,1,1
20170710.1727702684-2137-1_7,1,1
20170710.1727702684-2137-1_8,1,1
20170710.1727702684-2137-1_9,0,0
20170710.1727702684-2139-1_1,2,2
20170710.1727702684-2139-1_10,1,2
20170710.1727702684-2139-1_11,2,2
20170710.1727702684-2139-1_12,2,2
20170710.1727702684-2139-1_13,2,2
20170710.1727702684-2139-1_14,0,2
20170710.1727702684-2139-1_15,2,2
20170710.1727702684-2139-1_16,2,2
20170710.1727702684-2139-1_2,2,2
20170710.1727702684-2139-1_3,2,2
20170710.1727702684-2139-1_4,2,0
20170710.1727702684-2139-1_5,0,1
20170710.1727702684-2139-1_6,2,2
20170710.1727702684-2139-1_7,2,2
20170710.1727702684-2139-1_8,2,2
20170710.1727702684-2139-1_9,2,2
20170711.1727702684-2198-1_1,1,1
20170711.1727702684-2198-1_10,1,1
20170711.1727702684-2198-1_11,1,1
20170711.1727702684-2198-1_12,1,1
20170711.1727702684-2198-1_13,1,1
20170711.1727702684-2198-1_14,1,1
20170711.1727702684-2198-1_15,1,1
20170711.1727702684-2198-1_16,1,1
20170711.1727702684-2198-1_2,1,1
20170711.1727702684-2198-1_3,1,1
20170711.1727702684-2198-1_4,1,1
20170711.1727702684-2198-1_5,1,1
20170711.1727702684-2198-1_6,1,1
20170711.1727702684-2198-1_7,1,1
20170711.1727702684-2198-1_8,1,1
20170711.1727702684-2198-1_9,1,1
20170713.1727702684-2253-1_1,1,1
20170713.1727702684-2253-1_10,1,1
20170713.1727702684-2253-1_11,1,1
20170713.1727702684-2253-1_12,1,1
20170713.1727702684-2253-1_13,1,1
20170713.1727702684-2253-1_14,1,1
20170713.1727702684-2253-1_15,1,1
20170713.1727702684-2253-1_16,1,1
20170713.1727702684-2253-1_2,1,1
20170713.1727702684-2253-1_3,1,1
20170713.1727702684-2253-1_4,1,1
20170713.1727702684-2253-1_5,1,1
20170713.1727702684-2253-1_6,1,1
20170713.1727702684-2253-1_7,1,1
20170713.1727702684-2253-1_8,1,1
20170713.1727702684-2253-1_9,1,1
20170718.1727702684-2480-1_1,1,1
20170718.1727702684-2480-1_10,1,1
20170718.1727702684-2480-1_11,1,1
20170718.1727702684-2480-1_12,1,1
20170718.1727702684-2480-1_13,1,1
20170718.1727702684-2480-1_14,1,1
20170718.1727702684-2480-1_15,1,1
20170718.1727702684-2480-1_16,1,1
20170718.1727702684-2480-1_2,1,1
20170718.1727702684-2480-1_3,1,1
20170718.1727702684-2480-1_4,1,1
20170718.1727702684-2480-1_5,1,1
20170718.1727702684-2480-1_6,1,1
20170718.1727702684-2480-1_7,1,1
20170718.1727702684-2480-1_8,1,1
20170718.1727702684-2480-1_9,1,1
20170718.1727702684-2482-1_1,1,1
20170718.1727702684-2482-1_10,1,1
20170718.1727702684-2482-1_11,1,1
20170718.1727702684-2482-1_12,1,1
20170718.1727702684-2482-1_13,1,1
20170718.1727702684-2482-1_14,1,1
20170718.1727702684-2482-1_15,1,1
20170718.1727702684-2482-1_16,1,1
20170718.1727702684-2482-1_2,1,1
20170718.1727702684-2482-1_3,1,1
20170718.1727702684-2482-1_4,1,1
20170718.1727702684-2482-1_5,1,1
20170718.1727702684-2482-1_6,1,1
20170718.1727702684-2482-1_7,1,0
20170718.1727702684-2482-1_8,1,1
20170718.1727702684-2482-1_9,1,1
20170718.1727702684-2484-1_1,1,1
20170718.1727702684-2484-1_10,1,1
20170718.1727702684-2484-1_11,1,1
20170718.1727702684-2484-1_12,1,1
20170718.1727702684-2484-1_13,1,1
20170718.1727702684-2484-1_14,1,1
20170718.1727702684-2484-1_15,1,1
20170718.1727702684-2484-1_16,1,1
20170718.1727702684-2484-1_2,1,1
20170718.1727702684-2484-1_3,1,1
20170718.1727702684-2484-1_4,1,1
20170718.1727702684-2484-1_5,1,1
20170718.1727702684-2484-1_6,1,1
20170718.1727702684-2484-1_7,1,1
20170718.1727702684-2484-1_8,1,1
20170718.1727702684-2484-1_9,1,1
20170718.1727702684-2485-1_1,1,1
20170718.1727702684-2485-1_10,1,1
20170718.1727702684-2485-1_11,1,1
20170718.1727702684-2485-1_12,1,1
20170718.1727702684-2485-1_13,1,1
20170718.1727702684-2485-1_14,1,1
20170718.1727702684-2485-1_15,1,1
20170718.1727702684-2485-1_16,1,1
20170718.1727702684-2485-1_2,1,1
20170718.1727702684-2485-1_3,1,1
20170718.1727702684-2485-1_4,1,1
20170718.1727702684-2485-1_5,1,1
20170718.1727702684-2485-1_6,1,1
20170718.1727702684-2485-1_7,1,1
20170718.1727702684-2485-1_8,1,1
20170718.1727702684-2485-1_9,1,1
20170718.1727702684-2486-1_1,1,1
20170718.1727702684-2486-1_10,1,1
20170718.1727702684-2486-1_11,1,1
20170718.1727702684-2486-1_12,1,1
20170718.1727702684-2486-1_13,1,1
20170718.1727702684-2486-1_14,1,1
20170718.1727702684-2486-1_15,1,1
20170718.1727702684-2486-1_16,1,1
20170718.1727702684-2486-1_2,1,1
20170718.1727702684-2486-1_3,1,1
20170718.1727702684-2486-1_4,1,1
20170718.1727702684-2486-1_5,1,1
20170718.1727702684-2486-1_6,1,1
20170718.1727702684-2486-1_7,1,1
20170718.1727702684-2486-1_8,1,1
20170718.1727702684-2486-1_9,1,1
20170718.1727702684-2488-1_1,1,1
20170718.1727702684-2488-1_10,1,1
20170718.1727702684-2488-1_11,1,1
20170718.1727702684-2488-1_12,1,1
20170718.1727702684-2488-1_13,1,1
20170718.1727702684-2488-1_14,1,1
20170718.1727702684-2488-1_15,0,1
20170718.1727702684-2488-1_16,1,1
20170718.1727702684-2488-1_2,1,1
20170718.1727702684-2488-1_3,1,1
20170718.1727702684-2488-1_4,1,1
20170718.1727702684-2488-1_5,1,1
20170718.1727702684-2488-1_6,1,1
20170718.1727702684-2488-1_7,1,1
20170718.1727702684-2488-1_8,1,1
20170718.1727702684-2488-1_9,1,1
20170718.1727702684-2490-1_1,1,1
20170718.1727702684-2490-1_10,1,1
20170718.1727702684-2490-1_11,1,1
20170718.1727702684-2490-1_12,1,1
20170718.1727702684-2490-1_13,1,1
20170718.1727702684-2490-1_14,1,1
20170718.1727702684-2490-1_15,1,1
20170718.1727702684-2490-1_16,1,1
20170718.1727702684-2490-1_2,1,1
20170718.1727702684-2490-1_3,1,1
20170718.1727702684-2490-1_4,1,1
20170718.1727702684-2490-1_5,1,1
20170718.1727702684-2490-1_6,1,1
20170718.1727702684-2490-1_7,1,1
20170718.1727702684-2490-1_8,1,1
20170718.1727702684-2490-1_9,1,1
20170718.1727702684-2492-1_1,1,1
20170718.1727702684-2492-1_10,1,1
20170718.1727702684-2492-1_11,1,1
20170718.1727702684-2492-1_12,1,1
20170718.1727702684-2492-1_13,1,1
20170718.1727702684-2492-1_14,1,1
20170718.1727702684-2492-1_15,1,1
20170718.1727702684-2492-1_16,1,1
20170718.1727702684-2492-1_2,1,1
20170718.1727702684-2492-1_3,1,1
20170718.1727702684-2492-1_4,1,1
20170718.1727702684-2492-1_5,1,1
20170718.1727702684-2492-1_6,1,1
20170718.1727702684-2492-1_7,1,1
20170718.1727702684-2492-1_8,1,1
20170718.1727702684-2492-1_9,1,1
20170718.1727702684-2494-1_1,1,1
20170718.1727702684-2494-1_10,1,1
20170718.1727702684-2494-1_11,1,1
20170718.1727702684-2494-1_12,1,1
20170718.1727702684-2494-1_13,1,1
20170718.1727702684-2494-1_14,1,1
20170718.1727702684-2494-1_15,1,1
20170718.1727702684-2494-1_16,1,1
20170718.1727702684-2494-1_2,1,1
20170718.1727702684-2494-1_3,1,1
20170718.1727702684-2494-1_4,1,1
20170718.1727702684-2494-1_5,1,1
20170718.1727702684-2494-1_6,1,1
20170718.1727702684-2494-1_7,1,1
20170718.1727702684-2494-1_8,1,1
20170718.1727702684-2494-1_9,1,1
20170718.1727702684-2499-1_1,2,2
20170718.1727702684-2499-1_10,0,2
20170718.1727702684-2499-1_11,0,2
20170718.1727702684-2499-1_12,2,2
20170718.1727702684-2499-1_13,2,2
20170718.1727702684-2499-1_14,2,2
20170718.1727702684-2499-1_15,2,2
20170718.1727702684-2499-1_16,2,2
20170718.1727702684-2499-1_2,2,2
20170718.1727702684-2499-1_3,2,2
20170718.1727702684-2499-1_4,2,2
20170718.1727702684-2499-1_5,2,2
20170718.1727702684-2499-1_6,2,2
20170718.1727702684-2499-1_7,0,2
20170718.1727702684-2499-1_8,0,2
20170718.1727702684-2499-1_9,3,2
20170718.1727702684-2503-1_1,2,2
20170718.1727702684-2503-1_10,2,2
20170718.1727702684-2503-1_11,2,2
20170718.1727702684-2503-1_12,2,2
20170718.1727702684-2503-1_13,2,2
20170718.1727702684-2503-1_14,2,2
20170718.1727702684-2503-1_15,2,2
20170718.1727702684-2503-1_16,2,2
20170718.1727702684-2503-1_2,2,2
20170718.1727702684-2503-1_3,2,2
20170718.1727702684-2503-1_4,2,2
20170718.1727702684-2503-1_5,2,2
20170718.1727702684-2503-1_6,2,2
20170718.1727702684-2503-1_7,2,2
20170718.1727702684-2503-1_8,2,2
20170718.1727702684-2503-1_9,2,2
20170724.1727702684-2548-1_1,1,1
20170724.1727702684-2548-1_10,1,1
20170724.1727702684-2548-1_11,1,1
20170724.1727702684-2548-1_12,1,1
20170724.1727702684-2548-1_13,1,1
20170724.1727702684-2548-1_14,1,1
20170724.1727702684-2548-1_15,1,1
20170724.1727702684-2548-1_16,1,1
20170724.1727702684-2548-1_2,1,1
20170724.1727702684-2548-1_3,1,1
20170724.1727702684-2548-1_4,1,1
20170724.1727702684-2548-1_5,1,1
20170724.1727702684-2548-1_6,1,1
20170724.1727702684-2548-1_7,1,1
20170724.1727702684-2548-1_8,1,1
20170724.1727702684-2548-1_9,1,1
20170725.1727702684-2610-1_1,1,1
20170725.1727702684-2610-1_10,1,1
20170725.1727702684-2610-1_11,1,1
20170725.1727702684-2610-1_12,1,1
20170725.1727702684-2610-1_13,1,1
20170725.1727702684-2610-1_14,1,1
20170725.1727702684-2610-1_15,1,1
20170725.1727702684-2610-1_16,1,1
20170725.1727702684-2610-1_2,1,1
20170725.1727702684-2610-1_3,1,1
20170725.1727702684-2610-1_4,1,1
20170725.1727702684-2610-1_5,1,1
20170725.1727702684-2610-1_6,1,1
20170725.1727702684-2610-1_7,1,1
20170725.1727702684-2610-1_8,1,1
20170725.1727702684-2610-1_9,1,1
20170725.1727702684-2624-1_1,3,3
20170725.1727702684-2624-1_10,3,3
20170725.1727702684-2624-1_11,3,3
20170725.1727702684-2624-1_12,3,3
20170725.1727702684-2624-1_13,3,3
20170725.1727702684-2624-1_14,3,3
20170725.1727702684-2624-1_15,3,3
20170725.1727702684-2624-1_16,3,3
20170725.1727702684-2624-1_2,3,3
20170725.1727702684-2624-1_3,3,3
20170725.1727702684-2624-1_4,3,3
20170725.1727702684-2624-1_5,0,3
20170725.1727702684-2624-1_6,3,0
20170725.1727702684-2624-1_7,3,3
20170725.1727702684-2624-1_8,3,3
20170725.1727702684-2624-1_9,3,3
20170725.1727702684-2626-1_1,3,3
20170725.1727702684-2626-1_10,3,3
20170725.1727702684-2626-1_11,3,3
20170725.1727702684-2626-1_12,0,0
20170725.1727702684-2626-1_13,0,0
20170725.1727702684-2626-1_14,0,3
20170725.1727702684-2626-1_15,0,0
20170725.1727702684-2626-1_16,0,0
20170725.1727702684-2626-1_2,3,3
